Comment,Rating
"mình hay gọi ship về. suất đầy đặn nhiều nhân, chả quế ăn cũng ổn. ưng nhất là trông rất sạch sẽ. hành khô và giấm tỏi ớt đều được để túi riêng cho khách tự ý pha chế tuỳ khẩu vị.",1
"cho sai topping , lại còn x2 mới buồn",0
"hôm nay vô tình thấy có người bạn share bài viết của nhà hàng có hình set cơm này, nhìn ngon mắt quá tiện thể chưa có gì ăn trưa nên od luôn trong phút mốt mà khỏi cần suy nghĩ .

khoảng hơn nửa tiếng sau thì hàng về tay. cảm nhận đầu tiên khi chạm vào khay cơm là... nóng. bản thân em thì đông cũng như hè, em rất thích ăn cơm phải còn hơi nghi ngút để cảm nhận được đầy đủ hương vị và hấp thụ hết vitamin trong món ăn. về điều này em chấm 10 điểm!

về quy cách đóng hộp, nếu như khay cơm cũng phổ biến như các khay cơm khác, tức là chia ngăn để chia món thì điểm cộng của lam điền với em chính là cái cốc đựng canh cùng cái túi đựng đũa thìa tăm giấy (ảnh 2 và 3). lúc nhận hàng em còn hỏi bạn shipper là sao lại tặng em cả cốc trà nữa à :))). nhưng hoá ra không phải, đó là cốc giấy đựng canh, rất dễ mở chứ không cần dùng đến dao kéo để cắt như một số nơi hay đựng canh trong cốc nhựa rồi ép nắp nilon (vừa hại sức khoẻ mà lại rất mất mỹ quan). còn cái túi đựng đũa thìa tăm giấy thì cực kỳ sạch sẽ và gọn gàng ạ. cần gì thì đều nằm ở một chỗ, lại được đặt ngay ngắn trên nắp khay cơm, khỏi lo lục tìm ở đáy túi đựng đồ :)))))). riêng cái này cho 100 điểm luôn ;))) à quên, còn nước mắm ớt đựng trong túi zip con con nữa ạ, rất tiện và cũng rất sạch luôn.

về trang trí đồ ăn, em ưng! màu sắc bắt mắt, tổng thể hài hoà. đặc biệt em gọi sốt nấm mà không bị chảy toe toét ra xung quanh nên mở ra đã thấy rất hài lòng rồi. cơm được lèn gọn gàng và tính ra chắc được 2 bát đấy ạ :((((. cho 99,99 điểm.

giờ đến phần quan trọng nhất này, đó là gia vị món ăn. hôm nay em gọi phần cơm gà sốt nấm, kèm thêm phần cơm có rau củ luộc và ít kim chi. cảm nhận của em là đầu bếp nấu rất đều tay vì thế này ạ: 
- cơm dẻo nhưng vẫn có độ tơi nhất định vì mùa hè này mà ăn cơm dính bết chắc sẽ khó nuốt
- rau luộc chín tới (và vẫn còn ấm nên chấm nước mắm ớt quên sầu luôn)
- kim chi chua vừa, giòn, không quá cay nên người không ăn được cay như em vẫn tỉn hết
- đùi gà sốt nấm thì ngon miễn bàn luôn ạ:))))) nấm hương thì tươi, cho vào miệng vừa giòn lại vừa ngậy. thịt gà ngấm đều gia vị nên mềm, dễ nhai nên có cảm giác là thịt tươi, không phải thịt đông lạnh. 
đỉnh nhất là màn ăn cơm trắng còn nóng hôi hổi chấm nước sốt gà :)))). mlem mlem. vèo cái hết chỗ cơm nhiều gấp 3 lần lượng cơm em ăn mỗi bữa!!!

ăn hết khay cơm xong húp soạp một cái hết cốc nước canh ngọt thanh mát. thế là xong bữa! 

nếu chất lượng của một set cơm văn phòng thế này thì em nghĩ là quá đỉnh. về giá cả thì có vẻ hơi cao chút so với mặt bằng chung. tuy nhiên, em nghĩ là để có một bữa ăn chất lượng như ở nhà thế này thì cũng rất đáng ạ. à mà hôm nay em có code giảm 30k nên tính ra thì cũng... ổn!

dịch dã thế này, hạn chế ra ngoài ăn và nên tìm một địa chỉ đáng tin cậy để chăm sóc dạ dày khoẻ mạnh, nếu như chúng mình quá bận để có thể chuẩn bị thức ăn ở nhà mang đi. em thì em bỏ túi thêm nhà hàng lam điền này ạ.",1
"suất ăn dành cho 1-2 người nhưng do nhóm mình đã đi ăn nhẹ trước đó rồi nên gọi suất này 4 đứa ăn vẫn no căng 
giá rẻ hơn so với các nhà hàng mình từng ăn mà chất lượng lại ngon hơn. thật tuyệt 
mình đã ăn tại cửa hàng nhiều lần. chủ quán và nhân viên rất vui vẻ và nhiệt tình.",1
" không gian quán hơi nhỏ , chỗ để xe cũng ít . khu nấu ăn và khu ngồi ăn đc ngăn cách nên k bị mùi , khá sạch sẽ .
 mình ăn bún bò 25k/bát , với giá đó thì thấy bún khá ổn , nước dùng vừa miệng , thịt cũng tương đối nhiều , tuy nhiên móng giò cắt miếng to quá :( mà toàn xương k thấy thịt đâu , nhìn hơi hãi . thấy hầu hết mn vào đây đều gọi bún chả , hôm nào đó sẽ ăn thử .
 quán có điều hoà , khá đông khách 
 nhân viên phục vụ nhanh . đồ ăn ra hơi lâu ( chắc tại đông ),",1
thật sự là cực kì ngon luôn mn ạ. lớp vỏ ròn rụm nhân phô mai thì khỏi bàn lun. và mình khuyên mọi người nếu như có tgian nên đến tận nơi để ăn nhé hihi vì đến tận nơi ăn khi còn nóng hổi thì tuyệt vời luôn ️,1
đây là lần đầu tiên mình phải viết đánh giá ntn. đây còn là mình hút phải r nên quá kinh k thể tưởng tượng được.,0
"đồ uống hợp khẩu vị. không gian thoáng đãng. nhạc nhẹ thoải mái. view nhìn ra ngã ba hàng hòm, hàng quạt, hàng thiếc. rất tiện đi ra hàng ngang, hàng đào và phố đi bộ hồ gươm.",1
"2 vợ chồng mình được bạn giới thiệu cho quán này, rất ngạc nhiên vì đồ ăn trình bày đẹp, ngon mà giá rẻ không ngờ. 
đi đúng tối cuối tuần, ăn xong uống nước còn được nghe nhạc sống. quá thích luôn.
không ngờ ở phố vắng như phạm sư mạnh vào buổi tối lại có quán ăn ngon, uống rẻ và có nhạc thế này. chắc chắn sẽ quay lại đây cùng bạn bè.",1
"ăn nhiều lần rồi nhưng h mới viết nè. thử qua mấy món rồi nhưng thấy cháo canh ngon nhất, sau thì bánh bèo cũng ok. mấy món khác thì hơi chán",1
"vừa ăn bún ở đây có vài dòng như sau: 
- vị trí: tốt, đậu xe được, đường 2 chiều.
- phục vụ: thân thiện, và đồ ăn ko có sẵn khách đến gọi mới làm nên đợi khoảng 15'
- chất lượng: có lẽ không hợp khấu vị của mình nên mình thấy không ngon, rau héo.
giá cả: 2 người ăn khoảng 100k",1
"hôm nay order thử, dù chỗ mình cách đó không xa nhưng hơn nửa tiếng mới nhận được đồ. thấy menu bánh đa dạng nên mình gọi thử bltm, su kem, bánh mì phô mai và croissant lava trứng muối. nhìn chung là so với giá thành thì hơi thất vọng về chất lượng .
- bltm: bé, khô, ít sốt
- su kem: vỏ ỉu, ướt chứ không giòn (như kiểu về lấy trong tủ lạnh ra bị chảy nước), thành ra lớp đường ở trên rất không liên quan. nhân kem trứng nhưng chả thấy vị kem trứng đâu, mà hơi có vị chua.
- bánh mì phô mai: nhìn ảnh thấy nhân nhiều và tràn trề nhưng lúc ăn thì mãi không thấy nhân đâu. nhân phô mai ít (mà cũng k thấy vị phô mai lắm, hơi ngọt và ngấy), chủ yếu là vỏ bánh mì ở ngoài (hơi khô)
- croissant: bé, vỏ ỉu, không giòn, nhân ít và hơi lạnh, cũng như vừa lấy từ tủ lạnh ra.",0
"chiều đi mua đồ đói bụng tìm quán phở rốt cuộc ghé ăn bún thang. gọi 1 bún thang, 1 phở gà, 2 trà đá hết 90k. ăn cũng bình thường không có gì đặc sắc. nhìn menu tưởng không tính tiền trà đá chứ tính 5k 1 ly. ăn thử cho biết chứ không thấy gì đặc sắc.",0
"quán ăn cũng được,không phải là xuất sắc",1
"vị trí đẹp, đồ uống ngon, nhạc hay, giá phù hợp, mỗi tội là không gian hơi nhỏ nên chỉ đi được nhóm ít người.",1
"nhà hàng nhật nằm ngay ngã tư rất dễ tìm, không gian quán thoáng có phòng riêng hay bàn ở tầng 2 hoặc tầng 3. rất phù hợp để hẹn hò, đi ăn với đối tác, gia đình bạn bè.
giá cả: như các quán nhật khác rơi vào tầm trung không đắt quá nhưng không hẳn quá rẻ. 200-300k/ng
chất lượng: mình thấy nhiều người nhật ăn, vị thì có món hơi đậm đúng kiểu bên nhật nên nhắc nhân viên cho nhạt bớt để đúng vị của mình nếu ăn nhạt. sashimi ngon tuy không được đa dạng các loại ssm cho lắm, sushi cơm đậm ăn rất thơm đúng kiểu dấm nhật. mấy đồ chiên ăn ổn không bị thấm dầu, giòn. bạn mình cực thích đồ nướng xiên que ở đây thấy bảo là giống hồi ăn bên nhật. mình thì khoái sushi với ramen hơn. nói chung là rất ổn cho các tín đồ nhật mà không lo cháy túi
à đặt trước thì được giảm giá :)",1
"từ hà đông mà thế nào mình lại lặn lội đi ngang qua đây. phải nói là đã lâu lắm rồi mới gặp cô chủ quán nào đáng yêu thế này. cô rất vui tính lại còn chiều khách. về bún chả thì mình cũng ưng cái bụng. như hình là suất 30k. 1 suất chỉ có chả viên thì cũng đầy đặn hơn nơi khác nhiều. còn về ba chỉ, thịt có mỡ có bì vừa vặn tẩm ướt thơm nướng chín tới, nhai mà sướng hết cả mồm, các quán khác mình thấy thịt quá nạc nên ngấy. nem cũng khá ngon và hợp với mình, gọi 2 người 1 chiếc mà ưa miệng quá nên còn gọi thêm. trà đá thì các bạn gọi ở quán bên cạnh 3k 1 cốc. nay mình quên trả tiền trà đá cô còn gửi hộ mình mà k nói gì cả. mãi mình mới nhớ ra nên gửi lại cô. chỗ để xe thì rộng rãi khỏi lo nha",1
"tối mình có đặt 1 suất xôi xéo trứng thịt. đồ ăn giao nhanh nên lúc đến xôi vẫn còn ấm. xôi dẻo kèm với đỗ hành ăn khá vừa miệng, thịt kho thì mềm và đậm vị. nộm ăn kèm gồm có củ đậu và cà rốt ăn cùng cũng không bị ngấy. nói chung khá là ưng ý, sẽ ủng hộ quán dài dài",1
"mình có thể đến đây chơi 3 ngày 1 tuần, mỗi lần chỉ cần uống 1 chai bia thôi cũng chả sao. nhưng bar này thuộc dạng dance club nên đi với 1 nhóm bạn là vui nhất. thỉnh thoảng sẽ có khách lên cột nhảy rất là high luôn. thứ 4 thì các cô gái sẽ được free hoàn toàn, chưa kể còn có các game nhỏ rất vui.",1
"quán rộng rãi, sạch sẽ, không gian sáng sủa. bún chìa ngon. phần xương chìa là phần bự nhất trong bát, kèm theo đó là khá nhiều thịt. thịt chìa được hầm kĩ, mềm rất dễ tách ăn, phần thịt mỡ tuy to nhưng cắn vào không hề ngấy chút nào. ngoài thịt chìa còn có vài miếng thịt bò nạm, gân và tiết. nước dùng thì giống nước dùng của bún bò huế. hương vị tổng thể rất hài hòa. một món lạ thú vị rất đáng để trải nghiệm.",1
"lần đầu bạn dẫn ra đây ăn, phải công nhận là nhiều thịt bò kinh khủng (mình ăn bò chín) :))
nhưng mình k thích thịt lắm, nên ăn cũng thấy bình thường, vị thì cũng ko đặc biệt lắm, nói chung có thể đến ăn thử để cảm nhận.",1
"lần đầu tiên gọi đồ hq qua foody luôn vì tự nhiên thèm đồ hàn. mọi lần toàn chén ở ngoài hàng. thấy khác biệt khá rõ. thật đáng tiếc vì không như mình mong đợi. tok bị khô, cứng ở phía bên trong chứ ko được mềm mượt và ngấm vị. giống kiểu tok đóng hộp. nhưng một tiệm online như vậy có lẽ cũng là đã cố gắng rồi. có lẽ do trc m quen ăn ngoài hàng nên lần này kỳ vọng hơi nhiều. nhưng tất nhiên giá ngoài hàng thì đắt hơn thế này nhiều nên so sánh vậy là khập khiễng. do không hợp khẩu vị lắm nên nhà m cũng không ăn đc mấy.",1
"trưa nay đặt 6 suất bún chả chỗ này qua delivery, mở hộp bún ra dc đúng 3 miếng chả băm bé xíu và 2 miếng chả là lốt. chả thơm ngon nhưng ít quá ăn chả bõ gì cả  tóm lại là số lượng chả lèo tèo làm bọn mình chán thật sự",0
"quán ở trong ngõ phất lộc nhiều bạn không biết ở đâu nên đi cả phố hàng bạc vẫn chưa thấy, ngõ ở gần đoạn giao hàng bè với hàng bạc ý ạ! ngõ khá bé nhưng quá ở ngay đầu nên dễ tìm lắm! nhìn ngoài như lâu đài cổ vậy! quán có 2 tầng tầng 1 là ngồi bệt bàn gỗ sàn gỗ không gian rộng thoải mái với thoáng lắm trang trí không để ý kĩ lắm nhưng nhìn qua khá là sang và ấm áp! tầng 2 có 2 khu khu ngoài trời với trong nhà! khu ngoài trời trang trí bằng bàn gỗ có hình dạng thân cây với cây xanh nhìn khá đẹp với dễ chịu ạ! trong nhà bàn ghế kê hơi rối mắt có đàn piano! menu đa dạng với thành từ 30k đến 80k ạ! đồ uống đi kèm với chất lượng mình gọi sweett thing là cốc to to đấy ạ! uống khá là ngon thơm vị xoài với kem tươi! còn cốc nhỏ nhỏ là brain gồm rượu sữa với đào thơm uống không quá nặng với những người biết uống ạ! cốc này là đồ uống có cồn mà rượu là rượu sữa xịn nên 60k 1 cốc thì cũng đáng! nhân viên nhiệt tình và thân thiện! thích quán ️️ có dịp sẽ quay lại quán thử shisha với bóng!",1
"hôm đấy mình đi gặp khách hàng, bị lạc đường, may tìm được quán này ngồi :)). đầu tiên thấy là bị chật quá , ngồi được ở đâu không biết nữa. hên thay, cái ngõ dài tít tắp, vẫn ngồi ngon ơ :))). chè ở quán khá ổn. mình ghét ăn ngọt, nên ăn chè ở đây khá hợp vị. mùi vị tự nhiên, không bị nhân tạo. cứ nghĩ chỉ có chè, nhưng mình đã nhầm. có cả 1 thiên đường đồ mình thích ,có thạch rau câu, có bông lan trứng muối, có cháo... toàn thứ mình thích :)). mình có gọi mang về thêm thạch rau câu và bánh bông lan trứng muối, trông cũng đẹp mắt. nhưng chưa kịp mang về ăn đã bị con bạn cướp mất :((. 
nhân viên của quán cũng khá nhanh nhẹn, bà chủ dễ dãi :)))
về giá cả thì cũng ổn, không đắt. nói chung chung  bài học kinh nghiệm cần  rút ra là : không nên đi lạc để rồi lạc mất tiền. huhu, tôi đang giảm cân mà !!!",1
